EHST0100,LM:2023/12/25 18:06:40:438,FD:00001,LD:00170,RC:00170,MC:05000,TO:00000,             
00067,00120,                                                                ,00000,0000,2023/11/28 15:31:40:017,000,00000,0000000000,0000000001,0000000000,   
00068,00127,                                                                ,00000,0000,2023/11/28 15:32:28:553,000,00000,0000000000,0000000000,0000000000,   
00069,02200,TaskI_Alignment_Block                                           ,00121,E0EE,2023/11/28 15:34:33:886,001,00000,0000000001,0000000000,0000000000,   
00070,02318,                                                                ,00000,E0EC,2023/11/28 15:34:44:995,000,00000,0000000000,0000000000,0000000000,   
00071,02200,TaskI_Alignment_Token                                           ,00062,E0EE,2023/11/28 15:35:12:720,001,00000,0000000001,0000000000,0000000000,   
00072,00126,                                                                ,00000,0000,2023/11/28 15:35:33:121,000,00000,0000000000,0000000000,0000000000,   
00073,00123,                                                                ,00000,0000,2023/11/28 15:35:33:121,000,00000,0000000000,0000000000,0000000000,   
00074,00003,                                                                ,00000,0000,2023/11/28 15:35:37:677,000,00000,0000000000,0000000000,0000000000,   
00075,00001,                                                                ,00000,0000,2023/11/28 15:45:37:981,000,00000,0000000000,0000000001,0010040400,   
00076,00120,                                                                ,00000,0000,2023/11/28 15:45:44:029,000,00000,0000000000,0000000001,0000000000,   
00077,00127,                                                                ,00000,0000,2023/11/28 15:46:33:304,000,00000,0000000000,0000000000,0000000000,   
00078,02200,TaskII_put_Token                                                ,00089,E0EE,2023/11/28 17:36:22:708,001,00000,0000000001,0000000000,0000000000,   
00079,00126,                                                                ,00000,0000,2023/11/28 17:36:54:086,000,00000,0000000000,0000000000,0000000000,   
00080,00123,                                                                ,00000,0000,2023/11/28 17:36:54:086,000,00000,0000000000,0000000000,0000000000,   
00081,00003,                                                                ,00000,0000,2023/11/28 17:36:58:721,000,00000,0000000000,0000000000,0000000000,   
00082,00001,                                                                ,00000,0000,2023/11/29 04:47:57:709,000,00000,0000000000,0000000001,0010040400,   
00083,00120,                                                                ,00000,0000,2023/11/29 04:48:04:695,000,00000,0000000000,0000000001,0000000000,   
00084,00127,                                                                ,00000,0000,2023/11/29 04:48:59:837,000,00000,0000000000,0000000000,0000000000,   
00085,00126,                                                                ,00000,0000,2023/11/29 04:51:55:460,000,00000,0000000000,0000000000,0000000000,   
00086,00123,                                                                ,00000,0000,2023/11/29 04:51:55:462,000,00000,0000000000,0000000000,0000000000,   
00087,00003,                                                                ,00000,0000,2023/11/29 04:51:59:980,000,00000,0000000000,0000000000,0000000000,   
00088,00001,                                                                ,00000,0000,2023/12/01 04:57:31:867,000,00000,0000000000,0000000001,0010040400,   
00089,00120,                                                                ,00000,0000,2023/12/01 04:57:38:791,000,00000,0000000000,0000000001,0000000000,   
00090,00127,                                                                ,00000,0000,2023/12/01 04:58:35:001,000,00000,0000000000,0000000000,0000000000,   
00091,00126,                                                                ,00000,0000,2023/12/01 04:59:30:750,000,00000,0000000000,0000000000,0000000000,   
00092,00123,                                                                ,00000,0000,2023/12/01 04:59:30:752,000,00000,0000000000,0000000000,0000000000,   
00093,00003,                                                                ,00000,0000,2023/12/01 04:59:35:268,000,00000,0000000000,0000000000,0000000000,   
00094,00001,                                                                ,00000,0000,2023/12/03 11:22:37:452,000,00000,0000000000,0000000001,0010040400,   
00095,00120,                                                                ,00000,0000,2023/12/03 11:22:44:347,000,00000,0000000000,0000000001,0000000000,   
00096,00127,                                                                ,00000,0000,2023/12/03 11:23:33:748,000,00000,0000000000,0000000000,0000000000,   
00097,02300,GUI_Button5_Click                                               ,00028,E0E9,2023/12/03 14:36:14:574,001,00000,0000000002,0000000000,0000000000,   
00098,07613,                                                                ,00000,E30A,2023/12/03 14:36:15:804,000,00000,0000000000,0000000000,0000000000,   
00099,07613,                                                                ,00000,E30A,2023/12/03 14:36:24:915,000,00000,0000000000,0000000000,0000000000,   
00100,02300,TaskII                                                          ,00008,E0E9,2023/12/03 14:42:22:602,001,00000,0000000002,0000000000,0000000000,   
00101,07613,                                                                ,00000,E30A,2023/12/03 14:42:25:975,000,00000,0000000000,0000000000,0000000000,   
00102,07613,                                                                ,00000,E30A,2023/12/03 14:42:27:596,000,00000,0000000000,0000000000,0000000000,   
00103,00126,                                                                ,00000,0000,2023/12/03 14:44:29:555,000,00000,0000000000,0000000000,0000000000,   
00104,00123,                                                                ,00000,0000,2023/12/03 14:44:29:555,000,00000,0000000000,0000000000,0000000000,   
00105,00003,                                                                ,00000,0000,2023/12/03 14:44:34:126,000,00000,0000000000,0000000000,0000000000,   
00106,00001,                                                                ,00000,0000,2023/12/05 05:54:41:257,000,00000,0000000000,0000000001,0010040400,   
00107,00120,                                                                ,00000,0000,2023/12/05 05:54:47:348,000,00000,0000000000,0000000001,0000000000,   
00108,00127,                                                                ,00000,0000,2023/12/05 05:55:41:646,000,00000,0000000000,0000000000,0000000000,   
00109,00126,                                                                ,00000,0000,2023/12/05 05:57:09:909,000,00000,0000000000,0000000000,0000000000,   
00110,00123,                                                                ,00000,0000,2023/12/05 05:57:09:916,000,00000,0000000000,0000000000,0000000000,   
00111,00003,                                                                ,00000,0000,2023/12/05 05:57:13:493,000,00000,0000000000,0000000000,0000000000,   
00112,00001,                                                                ,00000,0000,2023/12/05 05:57:38:079,000,00000,0000000000,0000000001,0010040400,   
00113,00120,                                                                ,00000,0000,2023/12/05 05:57:45:148,000,00000,0000000000,0000000001,0000000000,   
00114,00127,                                                                ,00000,0000,2023/12/05 05:58:36:723,000,00000,0000000000,0000000000,0000000000,   
00115,00126,                                                                ,00000,0000,2023/12/05 06:12:39:108,000,00000,0000000000,0000000000,0000000000,   
00116,00123,                                                                ,00000,0000,2023/12/05 06:12:39:108,000,00000,0000000000,0000000000,0000000000,   
00117,00003,                                                                ,00000,0000,2023/12/05 06:12:42:691,000,00000,0000000000,0000000000,0000000000,   
00118,00001,                                                                ,00000,0000,2023/12/05 06:17:14:674,000,00000,0000000000,0000000001,0010040400,   
00119,00120,                                                                ,00000,0000,2023/12/05 06:17:20:764,000,00000,0000000000,0000000001,0000000000,   
00120,00127,                                                                ,00000,0000,2023/12/05 06:18:12:038,000,00000,0000000000,0000000000,0000000000,   
00121,00126,                                                                ,00000,0000,2023/12/05 06:24:01:016,000,00000,0000000000,0000000000,0000000000,   
00122,00123,                                                                ,00000,0000,2023/12/05 06:24:01:016,000,00000,0000000000,0000000000,0000000000,   
00123,00003,                                                                ,00000,0000,2023/12/05 06:24:05:544,000,00000,0000000000,0000000000,0000000000,   
00124,00001,                                                                ,00000,0000,2023/12/05 06:30:19:340,000,00000,0000000000,0000000001,0010040400,   
00125,00120,                                                                ,00000,0000,2023/12/05 06:30:25:401,000,00000,0000000000,0000000001,0000000000,   
00126,00127,                                                                ,00000,0000,2023/12/05 06:31:16:005,000,00000,0000000000,0000000000,0000000000,   
00127,00126,                                                                ,00000,0000,2023/12/05 06:32:51:296,000,00000,0000000000,0000000000,0000000000,   
00128,00123,                                                                ,00000,0000,2023/12/05 06:32:51:296,000,00000,0000000000,0000000000,0000000000,   
00129,00003,                                                                ,00000,0000,2023/12/05 06:32:54:875,000,00000,0000000000,0000000000,0000000000,   
00130,00001,                                                                ,00000,0000,2023/12/05 07:13:10:554,000,00000,0000000000,0000000001,0010040400,   
00131,00120,                                                                ,00000,0000,2023/12/05 07:13:18:078,000,00000,0000000000,0000000001,0000000000,   
00132,00127,                                                                ,00000,0000,2023/12/05 07:14:21:235,000,00000,0000000000,0000000000,0000000000,   
00133,00001,                                                                ,00000,0000,2023/12/12 05:30:29:306,000,00000,0000000000,0000000001,0010040400,   
00134,00120,                                                                ,00000,0000,2023/12/12 05:30:36:370,000,00000,0000000000,0000000001,0000000000,   
00135,00127,                                                                ,00000,0000,2023/12/12 05:31:28:585,000,00000,0000000000,0000000000,0000000000,   
00136,00126,                                                                ,00000,0000,2023/12/12 06:14:12:547,000,00000,0000000000,0000000000,0000000000,   
00137,00123,                                                                ,00000,0000,2023/12/12 06:14:12:547,000,00000,0000000000,0000000000,0000000000,   
00138,00003,                                                                ,00000,0000,2023/12/12 06:14:16:104,000,00000,0000000000,0000000000,0000000000,   
00139,00001,                                                                ,00000,0000,2023/12/24 09:53:43:839,000,00000,0000000000,0000000001,0010040400,   
00140,00120,                                                                ,00000,0000,2023/12/24 09:53:49:909,000,00000,0000000000,0000000001,0000000000,   
00141,00127,                                                                ,00000,0000,2023/12/24 09:54:44:855,000,00000,0000000000,0000000000,0000000000,   
00142,00126,                                                                ,00000,0000,2023/12/24 10:00:27:755,000,00000,0000000000,0000000000,0000000000,   
00143,00123,                                                                ,00000,0000,2023/12/24 10:00:27:755,000,00000,0000000000,0000000000,0000000000,   
00144,00003,                                                                ,00000,0000,2023/12/24 10:00:31:394,000,00000,0000000000,0000000000,0000000000,   
00145,00001,                                                                ,00000,0000,2023/12/24 19:56:30:658,000,00000,0000000000,0000000001,0010040400,   
00146,00120,                                                                ,00000,0000,2023/12/24 19:56:37:657,000,00000,0000000000,0000000001,0000000000,   
00147,00127,                                                                ,00000,0000,2023/12/24 19:57:33:222,000,00000,0000000000,0000000000,0000000000,   
00148,02200,TaskI_Pick_Infeed_Token                                         ,00049,E0EC,2023/12/25 09:21:47:112,001,00000,0000000001,0000000000,0000000000,   
00149,02200,TaskI_Pick_Infeed_Token                                         ,00049,E0EC,2023/12/25 09:21:57:730,001,00000,0000000001,0000000000,0000000000,   
00150,00001,                                                                ,00000,0000,2023/12/25 09:25:22:422,000,00000,0000000000,0000000001,0010040400,   
00151,00120,                                                                ,00000,0000,2023/12/25 09:25:29:480,000,00000,0000000000,0000000001,0000000000,   
00152,00127,                                                                ,00000,0000,2023/12/25 09:26:21:640,000,00000,0000000000,0000000000,0000000000,   
00153,00126,                                                                ,00000,0000,2023/12/25 16:05:57:872,000,00000,0000000000,0000000000,0000000000,   
00154,01503,                                                                ,00000,0000,2023/12/25 16:05:57:875,000,00000,0000000000,0000000001,0000000000,   
00155,02051,                                                                ,00000,0000,2023/12/25 16:05:57:877,000,00000,0000000000,0000000001,0000000000,   
00156,00001,                                                                ,00000,0000,2023/12/25 16:06:12:126,000,00000,0000000000,0000000001,0010040400,   
00157,00120,                                                                ,00000,0000,2023/12/25 16:06:18:098,000,00000,0000000000,0000000001,0000000000,   
00158,00127,                                                                ,00000,0000,2023/12/25 16:07:09:730,000,00000,0000000000,0000000000,0000000000,   
00159,00126,                                                                ,00000,0000,2023/12/25 16:09:51:492,000,00000,0000000000,0000000000,0000000000,   
00160,00123,                                                                ,00000,0000,2023/12/25 16:09:51:494,000,00000,0000000000,0000000000,0000000000,   
00161,00003,                                                                ,00000,0000,2023/12/25 16:09:55:972,000,00000,0000000000,0000000000,0000000000,   
00162,00001,                                                                ,00000,0000,2023/12/25 16:10:12:314,000,00000,0000000000,0000000001,0010040400,   
00163,00120,                                                                ,00000,0000,2023/12/25 16:10:18:403,000,00000,0000000000,0000000001,0000000000,   
00164,00127,                                                                ,00000,0000,2023/12/25 16:11:08:651,000,00000,0000000000,0000000000,0000000000,   
00165,04001,TaskIII_II_Place_Tray_Token                                     ,00081,E0EC,2023/12/25 16:26:45:327,001,00005,0000000001,0000000001,0000000000,   
00166,02300,GUI_RetractSafe_Click                                           ,00018,E0EC,2023/12/25 17:21:40:588,001,00000,0000000002,0000000000,0000000000,   
00167,02300,TaskIII_I                                                       ,00009,E0E9,2023/12/25 17:42:33:248,001,00000,0000000002,0000000000,0000000000,   
00168,00126,                                                                ,00000,0000,2023/12/25 18:06:40:438,000,00000,0000000000,0000000000,0000000000,   
00169,00123,                                                                ,00000,0000,2023/12/25 18:06:40:440,000,00000,0000000000,0000000000,0000000000,   
00170,00003,                                                                ,00000,0000,2023/12/25 18:06:43:969,000,00000,0000000000,0000000000,0000000000,   
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
00000,                                                                                                                                                        
